sample,verdict
c:\repos\dataset\S2078\138-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\139-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\14-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\140-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\141-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\142-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\143-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\144-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\145-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\146-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\147-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\148-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\149-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\15-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\150-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\151-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\152-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\153-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\154-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\155-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\156-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\157-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\158-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\159-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\16-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\160-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\161-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\162-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\163-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\164-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\165-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\166-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\167-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\168-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\169-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\17-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\170-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\171-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\172-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\173-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\174-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\175-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\176-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\177-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\178-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\179-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\18-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\180-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\181-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\182-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\183-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\184-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\185-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\186-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\187-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\188-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\189-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\19-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\190-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\191-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\192-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\193-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\194-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\195-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\196-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\197-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\198-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\199-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\2-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\20-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\200-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\201-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\202-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\203-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\204-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\205-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\206-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\207-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\208-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\209-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\21-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\210-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\211-SYNTHEZISED-HISTOGRAM.csv,legitimate
c:\repos\dataset\S2078\212-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\213-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\214-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\215-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\216-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\217-SYNTHEZISED-HISTOGRAM.csv,legitimate
c:\repos\dataset\S2078\218-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\219-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\22-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\220-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\221-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\222-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\223-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\224-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\225-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\226-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\227-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\228-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\229-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\23-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\230-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\231-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\232-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\233-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\234-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\235-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\236-SYNTHEZISED-HISTOGRAM.csv,legitimate
c:\repos\dataset\S2078\237-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\238-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\239-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\24-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\240-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\241-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\242-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\243-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\244-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\245-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\246-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\247-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\248-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\249-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\25-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\250-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\251-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\252-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\253-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\254-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\255-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\256-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\257-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\258-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\259-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\26-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\260-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\261-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\262-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\263-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\264-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\265-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\266-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\267-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\268-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\269-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\27-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\270-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\271-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\272-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\273-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\274-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\275-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\276-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\277-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\278-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\279-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\28-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\280-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\281-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\282-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\283-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\284-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\285-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\286-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\287-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\288-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\289-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\29-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\290-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\291-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\292-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\293-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\294-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\295-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\296-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\297-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\298-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\299-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\2990424.csv,impostor
c:\repos\dataset\S2078\3-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\30-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\300-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\301-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\302-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\303-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\304-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\305-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\306-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\307-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\308-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\309-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\31-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\310-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\311-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\312-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\313-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\314-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\315-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\316-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\317-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\318-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\319-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\32-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\320-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\321-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\322-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\323-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\324-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\325-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\326-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\327-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\328-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\329-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\33-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\330-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\34-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\35-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\3508523.csv,legitimate
c:\repos\dataset\S2078\3550223.csv,impostor
c:\repos\dataset\S2078\3560832.csv,legitimate
c:\repos\dataset\S2078\3568888.csv,legitimate
c:\repos\dataset\S2078\36-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\3684742.csv,impostor
c:\repos\dataset\S2078\37-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\3734500.csv,legitimate
c:\repos\dataset\S2078\3792207.csv,impostor
c:\repos\dataset\S2078\38-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\3805012.csv,legitimate
c:\repos\dataset\S2078\3850318.csv,legitimate
c:\repos\dataset\S2078\39-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\3947830.csv,impostor
c:\repos\dataset\S2078\3952606.csv,legitimate
c:\repos\dataset\S2078\3975804.csv,impostor
c:\repos\dataset\S2078\3991016.csv,legitimate
c:\repos\dataset\S2078\4-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\40-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\4008375.csv,legitimate
c:\repos\dataset\S2078\4008376.csv,legitimate
c:\repos\dataset\S2078\4008387.csv,legitimate
c:\repos\dataset\S2078\4030398.csv,legitimate
c:\repos\dataset\S2078\4054412.csv,legitimate
c:\repos\dataset\S2078\4073877.csv,legitimate
c:\repos\dataset\S2078\4074442.csv,legitimate
c:\repos\dataset\S2078\4079104.csv,legitimate
c:\repos\dataset\S2078\4087403.csv,legitimate
c:\repos\dataset\S2078\41-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\4103333.csv,legitimate
c:\repos\dataset\S2078\4107755.csv,legitimate
c:\repos\dataset\S2078\4108932.csv,legitimate
c:\repos\dataset\S2078\4113460.csv,legitimate
c:\repos\dataset\S2078\4117783.csv,legitimate
c:\repos\dataset\S2078\4132044.csv,legitimate
c:\repos\dataset\S2078\4132153.csv,legitimate
c:\repos\dataset\S2078\4136842.csv,legitimate
c:\repos\dataset\S2078\4151752.csv,legitimate
c:\repos\dataset\S2078\4155911.csv,legitimate
c:\repos\dataset\S2078\42-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\4214645.csv,legitimate
c:\repos\dataset\S2078\4215081.csv,legitimate
c:\repos\dataset\S2078\4221349.csv,legitimate
c:\repos\dataset\S2078\4275547.csv,legitimate
c:\repos\dataset\S2078\4284387.csv,legitimate
c:\repos\dataset\S2078\43-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\4327096.csv,legitimate
c:\repos\dataset\S2078\4344091.csv,legitimate
c:\repos\dataset\S2078\4348413.csv,legitimate
c:\repos\dataset\S2078\4354204.csv,legitimate
c:\repos\dataset\S2078\4364961.csv,impostor
c:\repos\dataset\S2078\4375975.csv,legitimate
c:\repos\dataset\S2078\4376062.csv,legitimate
c:\repos\dataset\S2078\4376152.csv,legitimate
c:\repos\dataset\S2078\4379940.csv,legitimate
c:\repos\dataset\S2078\4380995.csv,legitimate
c:\repos\dataset\S2078\4393031.csv,legitimate
c:\repos\dataset\S2078\4398331.csv,legitimate
c:\repos\dataset\S2078\44-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\4414086.csv,legitimate
c:\repos\dataset\S2078\4414121.csv,legitimate
c:\repos\dataset\S2078\4414169.csv,legitimate
c:\repos\dataset\S2078\4432928.csv,legitimate
c:\repos\dataset\S2078\4432976.csv,legitimate
c:\repos\dataset\S2078\4436993.csv,legitimate
c:\repos\dataset\S2078\4438976.csv,legitimate
c:\repos\dataset\S2078\4445482.csv,legitimate
c:\repos\dataset\S2078\4446790.csv,legitimate
c:\repos\dataset\S2078\4457348.csv,legitimate
c:\repos\dataset\S2078\4457767.csv,legitimate
c:\repos\dataset\S2078\4462556.csv,legitimate
c:\repos\dataset\S2078\4462848.csv,legitimate
c:\repos\dataset\S2078\4463241.csv,legitimate
c:\repos\dataset\S2078\4466739.csv,legitimate
c:\repos\dataset\S2078\4483258.csv,legitimate
c:\repos\dataset\S2078\4492685.csv,legitimate
c:\repos\dataset\S2078\4492761.csv,legitimate
c:\repos\dataset\S2078\4492800.csv,legitimate
c:\repos\dataset\S2078\45-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\4515921.csv,legitimate
c:\repos\dataset\S2078\4521279.csv,legitimate
c:\repos\dataset\S2078\4524359.csv,legitimate
c:\repos\dataset\S2078\4562903.csv,legitimate
c:\repos\dataset\S2078\4562970.csv,legitimate
c:\repos\dataset\S2078\4573092.csv,legitimate
c:\repos\dataset\S2078\4574086.csv,legitimate
c:\repos\dataset\S2078\4580235.csv,legitimate
c:\repos\dataset\S2078\4589385.csv,legitimate
c:\repos\dataset\S2078\4589405.csv,legitimate
c:\repos\dataset\S2078\4589406.csv,legitimate
c:\repos\dataset\S2078\4595374.csv,legitimate
c:\repos\dataset\S2078\46-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\4604148.csv,legitimate
c:\repos\dataset\S2078\4635682.csv,legitimate
c:\repos\dataset\S2078\4641869.csv,legitimate
c:\repos\dataset\S2078\4642446.csv,legitimate
c:\repos\dataset\S2078\4645564.csv,legitimate
c:\repos\dataset\S2078\4645805.csv,legitimate
c:\repos\dataset\S2078\4672234.csv,legitimate
c:\repos\dataset\S2078\4672341.csv,legitimate
c:\repos\dataset\S2078\4683307.csv,legitimate
c:\repos\dataset\S2078\4683484.csv,legitimate
c:\repos\dataset\S2078\4683835.csv,legitimate
c:\repos\dataset\S2078\4693692.csv,legitimate
c:\repos\dataset\S2078\4693850.csv,legitimate
c:\repos\dataset\S2078\4697814.csv,legitimate
c:\repos\dataset\S2078\4698341.csv,legitimate
c:\repos\dataset\S2078\47-SYNTHEZISED-HISTOGRAM.csv,impostor
c:\repos\dataset\S2078\4708151.csv,legitimate
